Partner Country,Unit,region,subregion,quarter,year,value
East Timor,M3,Asia,southeast asia,Q1,2009,0
East Timor,M3,Asia,southeast asia,Q2,2009,0
East Timor,M3,Asia,southeast asia,Q3,2009,0
East Timor,M3,Asia,southeast asia,Q4,2009,0
East Timor,M3,Asia,southeast asia,Q1,2010,0
East Timor,M3,Asia,southeast asia,Q2,2010,0
East Timor,M3,Asia,southeast asia,Q3,2010,0
East Timor,M3,Asia,southeast asia,Q4,2010,0
East Timor,M3,Asia,southeast asia,Q1,2011,0
East Timor,M3,Asia,southeast asia,Q2,2011,0
East Timor,M3,Asia,southeast asia,Q3,2011,0
East Timor,M3,Asia,southeast asia,Q4,2011,349
East Timor,M3,Asia,southeast asia,Q1,2012,0
East Timor,M3,Asia,southeast asia,Q2,2012,0
East Timor,M3,Asia,southeast asia,Q3,2012,0
East Timor,M3,Asia,southeast asia,Q4,2012,0
East Timor,M3,Asia,southeast asia,Q1,2013,0
East Timor,M3,Asia,southeast asia,Q2,2013,0
East Timor,M3,Asia,southeast asia,Q3,2013,0
East Timor,M3,Asia,southeast asia,Q4,2013,0
East Timor,M3,Asia,southeast asia,Q1,2014,0
East Timor,M3,Asia,southeast asia,Q2,2014,0
East Timor,M3,Asia,southeast asia,Q3,2014,0
East Timor,M3,Asia,southeast asia,Q4,2014,0
East Timor,M3,Asia,southeast asia,Q1,2015,0
East Timor,M3,Asia,southeast asia,Q2,2015,0
East Timor,M3,Asia,southeast asia,Q3,2015,0
East Timor,M3,Asia,southeast asia,Q4,2015,0
East Timor,M3,Asia,southeast asia,Q1,2016,0
East Timor,M3,Asia,southeast asia,Q2,2016,0
East Timor,M3,Asia,southeast asia,Q3,2016,0
East Timor,M3,Asia,southeast asia,Q4,2016,0
East Timor,M3,Asia,southeast asia,Q1,2017,14.82
Ecuador,M3,Latin America,0,Q1,2009,0
Ecuador,M3,Latin America,0,Q2,2009,0
Ecuador,M3,Latin America,0,Q3,2009,0
Ecuador,M3,Latin America,0,Q4,2009,0
Ecuador,M3,Latin America,0,Q1,2010,0
Ecuador,M3,Latin America,0,Q2,2010,0
Ecuador,M3,Latin America,0,Q3,2010,0
Ecuador,M3,Latin America,0,Q4,2010,0
Ecuador,M3,Latin America,0,Q1,2011,0
Ecuador,M3,Latin America,0,Q2,2011,0
Ecuador,M3,Latin America,0,Q3,2011,0
Ecuador,M3,Latin America,0,Q4,2011,0
Ecuador,M3,Latin America,0,Q1,2012,15
Ecuador,M3,Latin America,0,Q2,2012,0
Ecuador,M3,Latin America,0,Q3,2012,0
Ecuador,M3,Latin America,0,Q4,2012,0
Ecuador,M3,Latin America,0,Q1,2013,23
Ecuador,M3,Latin America,0,Q2,2013,0
Ecuador,M3,Latin America,0,Q3,2013,0
Ecuador,M3,Latin America,0,Q4,2013,0
Ecuador,M3,Latin America,0,Q1,2014,0
Ecuador,M3,Latin America,0,Q2,2014,0
Ecuador,M3,Latin America,0,Q3,2014,0
Ecuador,M3,Latin America,0,Q4,2014,0
Ecuador,M3,Latin America,0,Q1,2015,52.45875
Ecuador,M3,Latin America,0,Q2,2015,0
Ecuador,M3,Latin America,0,Q3,2015,0
Ecuador,M3,Latin America,0,Q4,2015,57.9825
Ecuador,M3,Latin America,0,Q1,2016,0
Ecuador,M3,Latin America,0,Q2,2016,0
Ecuador,M3,Latin America,0,Q3,2016,0
Ecuador,M3,Latin America,0,Q4,2016,0
Ecuador,M3,Latin America,0,Q1,2017,0
El Salvador,M3,Latin America,0,Q1,2009,0
El Salvador,M3,Latin America,0,Q2,2009,0
El Salvador,M3,Latin America,0,Q3,2009,0
El Salvador,M3,Latin America,0,Q4,2009,0
El Salvador,M3,Latin America,0,Q1,2010,0
El Salvador,M3,Latin America,0,Q2,2010,0
El Salvador,M3,Latin America,0,Q3,2010,0
El Salvador,M3,Latin America,0,Q4,2010,0
El Salvador,M3,Latin America,0,Q1,2011,0
El Salvador,M3,Latin America,0,Q2,2011,0
El Salvador,M3,Latin America,0,Q3,2011,0
El Salvador,M3,Latin America,0,Q4,2011,14
El Salvador,M3,Latin America,0,Q1,2012,0
El Salvador,M3,Latin America,0,Q2,2012,24
El Salvador,M3,Latin America,0,Q3,2012,13
El Salvador,M3,Latin America,0,Q4,2012,14
El Salvador,M3,Latin America,0,Q1,2013,30
El Salvador,M3,Latin America,0,Q2,2013,45
El Salvador,M3,Latin America,0,Q3,2013,16
El Salvador,M3,Latin America,0,Q4,2013,38
El Salvador,M3,Latin America,0,Q1,2014,48.705
El Salvador,M3,Latin America,0,Q2,2014,109.59
El Salvador,M3,Latin America,0,Q3,2014,10.8825
El Salvador,M3,Latin America,0,Q4,2014,27.975
El Salvador,M3,Latin America,0,Q1,2015,84.7725
El Salvador,M3,Latin America,0,Q2,2015,0
El Salvador,M3,Latin America,0,Q3,2015,0
El Salvador,M3,Latin America,0,Q4,2015,0
El Salvador,M3,Latin America,0,Q1,2016,0
El Salvador,M3,Latin America,0,Q2,2016,0
El Salvador,M3,Latin America,0,Q3,2016,0
El Salvador,M3,Latin America,0,Q4,2016,0
El Salvador,M3,Latin America,0,Q1,2017,0
Equatorial Guinea,M3,Africa,congo basin,Q1,2009,0
Equatorial Guinea,M3,Africa,congo basin,Q2,2009,0
Equatorial Guinea,M3,Africa,congo basin,Q3,2009,0
Equatorial Guinea,M3,Africa,congo basin,Q4,2009,0
Equatorial Guinea,M3,Africa,congo basin,Q1,2010,0
Equatorial Guinea,M3,Africa,congo basin,Q2,2010,0
Equatorial Guinea,M3,Africa,congo basin,Q3,2010,0
Equatorial Guinea,M3,Africa,congo basin,Q4,2010,0
Equatorial Guinea,M3,Africa,congo basin,Q1,2011,0
Equatorial Guinea,M3,Africa,congo basin,Q2,2011,178
Equatorial Guinea,M3,Africa,congo basin,Q3,2011,374
Equatorial Guinea,M3,Africa,congo basin,Q4,2011,230
Equatorial Guinea,M3,Africa,congo basin,Q1,2012,98
Equatorial Guinea,M3,Africa,congo basin,Q2,2012,111
Equatorial Guinea,M3,Africa,congo basin,Q3,2012,0
Equatorial Guinea,M3,Africa,congo basin,Q4,2012,0
Equatorial Guinea,M3,Africa,congo basin,Q1,2013,0
Equatorial Guinea,M3,Africa,congo basin,Q2,2013,0
Equatorial Guinea,M3,Africa,congo basin,Q3,2013,3
Equatorial Guinea,M3,Africa,congo basin,Q4,2013,0
Equatorial Guinea,M3,Africa,congo basin,Q1,2014,0
Equatorial Guinea,M3,Africa,congo basin,Q2,2014,0
Equatorial Guinea,M3,Africa,congo basin,Q3,2014,0
Equatorial Guinea,M3,Africa,congo basin,Q4,2014,0
Equatorial Guinea,M3,Africa,congo basin,Q1,2015,0
Equatorial Guinea,M3,Africa,congo basin,Q2,2015,0
Equatorial Guinea,M3,Africa,congo basin,Q3,2015,0
Equatorial Guinea,M3,Africa,congo basin,Q4,2015,0
Equatorial Guinea,M3,Africa,congo basin,Q1,2016,0
Equatorial Guinea,M3,Africa,congo basin,Q2,2016,54.46575
Equatorial Guinea,M3,Africa,congo basin,Q3,2016,0
Equatorial Guinea,M3,Africa,congo basin,Q4,2016,12.5295
Equatorial Guinea,M3,Africa,congo basin,Q1,2017,4.074
Fiji,M3,Oceania,0,Q1,2009,0
Fiji,M3,Oceania,0,Q2,2009,0
Fiji,M3,Oceania,0,Q3,2009,0
Fiji,M3,Oceania,0,Q4,2009,0
Fiji,M3,Oceania,0,Q1,2010,0
Fiji,M3,Oceania,0,Q2,2010,0
Fiji,M3,Oceania,0,Q3,2010,0
Fiji,M3,Oceania,0,Q4,2010,0
Fiji,M3,Oceania,0,Q1,2011,0
Fiji,M3,Oceania,0,Q2,2011,0
Fiji,M3,Oceania,0,Q3,2011,0
Fiji,M3,Oceania,0,Q4,2011,0
Fiji,M3,Oceania,0,Q1,2012,0
Fiji,M3,Oceania,0,Q2,2012,0
Fiji,M3,Oceania,0,Q3,2012,0
Fiji,M3,Oceania,0,Q4,2012,0
Fiji,M3,Oceania,0,Q1,2013,0
Fiji,M3,Oceania,0,Q2,2013,0
Fiji,M3,Oceania,0,Q3,2013,0
Fiji,M3,Oceania,0,Q4,2013,0
Fiji,M3,Oceania,0,Q1,2014,0
Fiji,M3,Oceania,0,Q2,2014,0
Fiji,M3,Oceania,0,Q3,2014,0
Fiji,M3,Oceania,0,Q4,2014,0
Fiji,M3,Oceania,0,Q1,2015,0
Fiji,M3,Oceania,0,Q2,2015,0
Fiji,M3,Oceania,0,Q3,2015,0
Fiji,M3,Oceania,0,Q4,2015,0
Fiji,M3,Oceania,0,Q1,2016,0
Fiji,M3,Oceania,0,Q2,2016,0
Fiji,M3,Oceania,0,Q3,2016,0
Fiji,M3,Oceania,0,Q4,2016,0
Fiji,M3,Oceania,0,Q1,2017,0
Gabon,M3,Africa,congo basin,Q1,2009,947
Gabon,M3,Africa,congo basin,Q2,2009,378
Gabon,M3,Africa,congo basin,Q3,2009,1008
Gabon,M3,Africa,congo basin,Q4,2009,304
Gabon,M3,Africa,congo basin,Q1,2010,1246
Gabon,M3,Africa,congo basin,Q2,2010,1887
Gabon,M3,Africa,congo basin,Q3,2010,115
Gabon,M3,Africa,congo basin,Q4,2010,156
Gabon,M3,Africa,congo basin,Q1,2011,0
Gabon,M3,Africa,congo basin,Q2,2011,93
Gabon,M3,Africa,congo basin,Q3,2011,0
Gabon,M3,Africa,congo basin,Q4,2011,188
Gabon,M3,Africa,congo basin,Q1,2012,73
Gabon,M3,Africa,congo basin,Q2,2012,99
Gabon,M3,Africa,congo basin,Q3,2012,20
Gabon,M3,Africa,congo basin,Q4,2012,7
Gabon,M3,Africa,congo basin,Q1,2013,0
Gabon,M3,Africa,congo basin,Q2,2013,147
Gabon,M3,Africa,congo basin,Q3,2013,0
Gabon,M3,Africa,congo basin,Q4,2013,0
Gabon,M3,Africa,congo basin,Q1,2014,0
Gabon,M3,Africa,congo basin,Q2,2014,0
Gabon,M3,Africa,congo basin,Q3,2014,0
Gabon,M3,Africa,congo basin,Q4,2014,0
Gabon,M3,Africa,congo basin,Q1,2015,0
Gabon,M3,Africa,congo basin,Q2,2015,0
Gabon,M3,Africa,congo basin,Q3,2015,0
Gabon,M3,Africa,congo basin,Q4,2015,0
Gabon,M3,Africa,congo basin,Q1,2016,0
Gabon,M3,Africa,congo basin,Q2,2016,0
Gabon,M3,Africa,congo basin,Q3,2016,0
Gabon,M3,Africa,congo basin,Q4,2016,0
Gabon,M3,Africa,congo basin,Q1,2017,121.917
Gambia,M3,Africa,west africa,Q1,2009,0
Gambia,M3,Africa,west africa,Q2,2009,0
Gambia,M3,Africa,west africa,Q3,2009,0
Gambia,M3,Africa,west africa,Q4,2009,0
Gambia,M3,Africa,west africa,Q1,2010,0
Gambia,M3,Africa,west africa,Q2,2010,208
Gambia,M3,Africa,west africa,Q3,2010,2742
Gambia,M3,Africa,west africa,Q4,2010,3784
Gambia,M3,Africa,west africa,Q1,2011,3284
Gambia,M3,Africa,west africa,Q2,2011,0
Gambia,M3,Africa,west africa,Q3,2011,19050
Gambia,M3,Africa,west africa,Q4,2011,31888
Gambia,M3,Africa,west africa,Q1,2012,20931
Gambia,M3,Africa,west africa,Q2,2012,20279
Gambia,M3,Africa,west africa,Q3,2012,43320
Gambia,M3,Africa,west africa,Q4,2012,50042
Gambia,M3,Africa,west africa,Q1,2013,62268
Gambia,M3,Africa,west africa,Q2,2013,36191
Gambia,M3,Africa,west africa,Q3,2013,19431
Gambia,M3,Africa,west africa,Q4,2013,4048
Gambia,M3,Africa,west africa,Q1,2014,6828.48375
Gambia,M3,Africa,west africa,Q2,2014,6686.895
Gambia,M3,Africa,west africa,Q3,2014,11963.0775
Gambia,M3,Africa,west africa,Q4,2014,17985.44775
Gambia,M3,Africa,west africa,Q1,2015,22320.738
Gambia,M3,Africa,west africa,Q2,2015,12855.95325
Gambia,M3,Africa,west africa,Q3,2015,17798.67675
Gambia,M3,Africa,west africa,Q4,2015,6932.0895
Gambia,M3,Africa,west africa,Q1,2016,11212.65975
Gambia,M3,Africa,west africa,Q2,2016,31726.54125
Gambia,M3,Africa,west africa,Q3,2016,35972.76375
Gambia,M3,Africa,west africa,Q4,2016,41742.1215
Gambia,M3,Africa,west africa,Q1,2017,24731.7765
Germany,M3,europe,0,Q1,2009,0
Germany,M3,europe,0,Q2,2009,0
Germany,M3,europe,0,Q3,2009,0
Germany,M3,europe,0,Q4,2009,0
Germany,M3,europe,0,Q1,2010,0
Germany,M3,europe,0,Q2,2010,0
Germany,M3,europe,0,Q3,2010,0
Germany,M3,europe,0,Q4,2010,0
Germany,M3,europe,0,Q1,2011,0
Germany,M3,europe,0,Q2,2011,0
Germany,M3,europe,0,Q3,2011,0
Germany,M3,europe,0,Q4,2011,0
Germany,M3,europe,0,Q1,2012,0
Germany,M3,europe,0,Q2,2012,0
Germany,M3,europe,0,Q3,2012,0
Germany,M3,europe,0,Q4,2012,0
Germany,M3,europe,0,Q1,2013,0
Germany,M3,europe,0,Q2,2013,0
Germany,M3,europe,0,Q3,2013,0
Germany,M3,europe,0,Q4,2013,0
Germany,M3,europe,0,Q1,2014,0
Germany,M3,europe,0,Q2,2014,17.25
Germany,M3,europe,0,Q3,2014,0
Germany,M3,europe,0,Q4,2014,0
Germany,M3,europe,0,Q1,2015,0
Germany,M3,europe,0,Q2,2015,0
Germany,M3,europe,0,Q3,2015,0
Germany,M3,europe,0,Q4,2015,0
Germany,M3,europe,0,Q1,2016,0
Germany,M3,europe,0,Q2,2016,0
Germany,M3,europe,0,Q3,2016,0
Germany,M3,europe,0,Q4,2016,0
Germany,M3,europe,0,Q1,2017,0
Ghana,M3,Africa,west africa,Q1,2009,0
Ghana,M3,Africa,west africa,Q2,2009,0
Ghana,M3,Africa,west africa,Q3,2009,0
Ghana,M3,Africa,west africa,Q4,2009,0
Ghana,M3,Africa,west africa,Q1,2010,0
Ghana,M3,Africa,west africa,Q2,2010,0
Ghana,M3,Africa,west africa,Q3,2010,0
Ghana,M3,Africa,west africa,Q4,2010,81
Ghana,M3,Africa,west africa,Q1,2011,391
Ghana,M3,Africa,west africa,Q2,2011,1203
Ghana,M3,Africa,west africa,Q3,2011,5938
Ghana,M3,Africa,west africa,Q4,2011,7452
Ghana,M3,Africa,west africa,Q1,2012,6641
Ghana,M3,Africa,west africa,Q2,2012,22897
Ghana,M3,Africa,west africa,Q3,2012,31271
Ghana,M3,Africa,west africa,Q4,2012,13186
Ghana,M3,Africa,west africa,Q1,2013,16541
Ghana,M3,Africa,west africa,Q2,2013,16058
Ghana,M3,Africa,west africa,Q3,2013,38119
Ghana,M3,Africa,west africa,Q4,2013,18518
Ghana,M3,Africa,west africa,Q1,2014,37148.07225
Ghana,M3,Africa,west africa,Q2,2014,21920.98575
Ghana,M3,Africa,west africa,Q3,2014,74051.0145
Ghana,M3,Africa,west africa,Q4,2014,21093.09
Ghana,M3,Africa,west africa,Q1,2015,5429.32425
Ghana,M3,Africa,west africa,Q2,2015,5298.94875
Ghana,M3,Africa,west africa,Q3,2015,4594.11375
Ghana,M3,Africa,west africa,Q4,2015,7273.0665
Ghana,M3,Africa,west africa,Q1,2016,19559.736
Ghana,M3,Africa,west africa,Q2,2016,41371.21875
Ghana,M3,Africa,west africa,Q3,2016,29297.82075
Ghana,M3,Africa,west africa,Q4,2016,26879.5545
Ghana,M3,Africa,west africa,Q1,2017,40148.514
Guatemala,M3,Latin America,0,Q1,2009,16
Guatemala,M3,Latin America,0,Q2,2009,0
Guatemala,M3,Latin America,0,Q3,2009,0
Guatemala,M3,Latin America,0,Q4,2009,0
Guatemala,M3,Latin America,0,Q1,2010,0
Guatemala,M3,Latin America,0,Q2,2010,0
Guatemala,M3,Latin America,0,Q3,2010,0
Guatemala,M3,Latin America,0,Q4,2010,0
Guatemala,M3,Latin America,0,Q1,2011,16
Guatemala,M3,Latin America,0,Q2,2011,130
Guatemala,M3,Latin America,0,Q3,2011,243
Guatemala,M3,Latin America,0,Q4,2011,493
Guatemala,M3,Latin America,0,Q1,2012,798
Guatemala,M3,Latin America,0,Q2,2012,20
Guatemala,M3,Latin America,0,Q3,2012,45
Guatemala,M3,Latin America,0,Q4,2012,20
Guatemala,M3,Latin America,0,Q1,2013,29
Guatemala,M3,Latin America,0,Q2,2013,0
Guatemala,M3,Latin America,0,Q3,2013,0
Guatemala,M3,Latin America,0,Q4,2013,0
Guatemala,M3,Latin America,0,Q1,2014,0
Guatemala,M3,Latin America,0,Q2,2014,19.125
Guatemala,M3,Latin America,0,Q3,2014,0
Guatemala,M3,Latin America,0,Q4,2014,0
Guatemala,M3,Latin America,0,Q1,2015,74.958
Guatemala,M3,Latin America,0,Q2,2015,172.6605
Guatemala,M3,Latin America,0,Q3,2015,361.64475
Guatemala,M3,Latin America,0,Q4,2015,287.505
Guatemala,M3,Latin America,0,Q1,2016,0
Guatemala,M3,Latin America,0,Q2,2016,89.04375
Guatemala,M3,Latin America,0,Q3,2016,351.42975
Guatemala,M3,Latin America,0,Q4,2016,143.565
Guatemala,M3,Latin America,0,Q1,2017,47.6175
Guinea,M3,Africa,west africa,Q1,2009,0
Guinea,M3,Africa,west africa,Q2,2009,0
Guinea,M3,Africa,west africa,Q3,2009,0
Guinea,M3,Africa,west africa,Q4,2009,0
Guinea,M3,Africa,west africa,Q1,2010,0
Guinea,M3,Africa,west africa,Q2,2010,570
Guinea,M3,Africa,west africa,Q3,2010,1966
Guinea,M3,Africa,west africa,Q4,2010,949
Guinea,M3,Africa,west africa,Q1,2011,2133
Guinea,M3,Africa,west africa,Q2,2011,372
Guinea,M3,Africa,west africa,Q3,2011,428
Guinea,M3,Africa,west africa,Q4,2011,0
Guinea,M3,Africa,west africa,Q1,2012,0
Guinea,M3,Africa,west africa,Q2,2012,0
Guinea,M3,Africa,west africa,Q3,2012,0
Guinea,M3,Africa,west africa,Q4,2012,337
Guinea,M3,Africa,west africa,Q1,2013,0
Guinea,M3,Africa,west africa,Q2,2013,0
Guinea,M3,Africa,west africa,Q3,2013,298
Guinea,M3,Africa,west africa,Q4,2013,0
Guinea,M3,Africa,west africa,Q1,2014,72.3225
Guinea,M3,Africa,west africa,Q2,2014,69.3
Guinea,M3,Africa,west africa,Q3,2014,34.5
Guinea,M3,Africa,west africa,Q4,2014,12.75
Guinea,M3,Africa,west africa,Q1,2015,0
Guinea,M3,Africa,west africa,Q2,2015,0
Guinea,M3,Africa,west africa,Q3,2015,0
Guinea,M3,Africa,west africa,Q4,2015,0
Guinea,M3,Africa,west africa,Q1,2016,0
Guinea,M3,Africa,west africa,Q2,2016,15.6
Guinea,M3,Africa,west africa,Q3,2016,1225.5
Guinea,M3,Africa,west africa,Q4,2016,0
Guinea,M3,Africa,west africa,Q1,2017,204.75
Guinea-Bissau,M3,Africa,west africa,Q1,2009,0
Guinea-Bissau,M3,Africa,west africa,Q2,2009,0
Guinea-Bissau,M3,Africa,west africa,Q3,2009,0
Guinea-Bissau,M3,Africa,west africa,Q4,2009,0
Guinea-Bissau,M3,Africa,west africa,Q1,2010,0
Guinea-Bissau,M3,Africa,west africa,Q2,2010,0
Guinea-Bissau,M3,Africa,west africa,Q3,2010,213
Guinea-Bissau,M3,Africa,west africa,Q4,2010,357
Guinea-Bissau,M3,Africa,west africa,Q1,2011,1177
Guinea-Bissau,M3,Africa,west africa,Q2,2011,3326
Guinea-Bissau,M3,Africa,west africa,Q3,2011,1795
Guinea-Bissau,M3,Africa,west africa,Q4,2011,1309
Guinea-Bissau,M3,Africa,west africa,Q1,2012,2217
Guinea-Bissau,M3,Africa,west africa,Q2,2012,3208
Guinea-Bissau,M3,Africa,west africa,Q3,2012,2063
Guinea-Bissau,M3,Africa,west africa,Q4,2012,2939
Guinea-Bissau,M3,Africa,west africa,Q1,2013,1062
Guinea-Bissau,M3,Africa,west africa,Q2,2013,572
Guinea-Bissau,M3,Africa,west africa,Q3,2013,8037
Guinea-Bissau,M3,Africa,west africa,Q4,2013,6081
Guinea-Bissau,M3,Africa,west africa,Q1,2014,12131.1525
Guinea-Bissau,M3,Africa,west africa,Q2,2014,31774.68225
Guinea-Bissau,M3,Africa,west africa,Q3,2014,28029.90075
Guinea-Bissau,M3,Africa,west africa,Q4,2014,403.98
Guinea-Bissau,M3,Africa,west africa,Q1,2015,549.045
Guinea-Bissau,M3,Africa,west africa,Q2,2015,19174.506
Guinea-Bissau,M3,Africa,west africa,Q3,2015,4832.3175
Guinea-Bissau,M3,Africa,west africa,Q4,2015,131.25
Guinea-Bissau,M3,Africa,west africa,Q1,2016,246.975
Guinea-Bissau,M3,Africa,west africa,Q2,2016,0
Guinea-Bissau,M3,Africa,west africa,Q3,2016,0
Guinea-Bissau,M3,Africa,west africa,Q4,2016,0
Guinea-Bissau,M3,Africa,west africa,Q1,2017,0
Guyana,M3,Latin America,0,Q1,2009,19
Guyana,M3,Latin America,0,Q2,2009,0
Guyana,M3,Latin America,0,Q3,2009,0
Guyana,M3,Latin America,0,Q4,2009,0
Guyana,M3,Latin America,0,Q1,2010,0
Guyana,M3,Latin America,0,Q2,2010,47
Guyana,M3,Latin America,0,Q3,2010,0
Guyana,M3,Latin America,0,Q4,2010,0
Guyana,M3,Latin America,0,Q1,2011,0
Guyana,M3,Latin America,0,Q2,2011,0
Guyana,M3,Latin America,0,Q3,2011,0
Guyana,M3,Latin America,0,Q4,2011,0
Guyana,M3,Latin America,0,Q1,2012,0
Guyana,M3,Latin America,0,Q2,2012,0
Guyana,M3,Latin America,0,Q3,2012,0
Guyana,M3,Latin America,0,Q4,2012,0
Guyana,M3,Latin America,0,Q1,2013,0
Guyana,M3,Latin America,0,Q2,2013,0
Guyana,M3,Latin America,0,Q3,2013,0
Guyana,M3,Latin America,0,Q4,2013,0
Guyana,M3,Latin America,0,Q1,2014,0
Guyana,M3,Latin America,0,Q2,2014,0
Guyana,M3,Latin America,0,Q3,2014,0
Guyana,M3,Latin America,0,Q4,2014,3.309
Guyana,M3,Latin America,0,Q1,2015,0
Guyana,M3,Latin America,0,Q2,2015,0
Guyana,M3,Latin America,0,Q3,2015,0
Guyana,M3,Latin America,0,Q4,2015,0
Guyana,M3,Latin America,0,Q1,2016,0
Guyana,M3,Latin America,0,Q2,2016,0
Guyana,M3,Latin America,0,Q3,2016,0
Guyana,M3,Latin America,0,Q4,2016,0
Guyana,M3,Latin America,0,Q1,2017,0
Honduras,M3,Latin America,0,Q1,2009,0
Honduras,M3,Latin America,0,Q2,2009,0
Honduras,M3,Latin America,0,Q3,2009,0
Honduras,M3,Latin America,0,Q4,2009,0
Honduras,M3,Latin America,0,Q1,2010,0
Honduras,M3,Latin America,0,Q2,2010,0
Honduras,M3,Latin America,0,Q3,2010,0
Honduras,M3,Latin America,0,Q4,2010,0
Honduras,M3,Latin America,0,Q1,2011,0
Honduras,M3,Latin America,0,Q2,2011,0
Honduras,M3,Latin America,0,Q3,2011,0
Honduras,M3,Latin America,0,Q4,2011,0
Honduras,M3,Latin America,0,Q1,2012,0
Honduras,M3,Latin America,0,Q2,2012,0
Honduras,M3,Latin America,0,Q3,2012,45
Honduras,M3,Latin America,0,Q4,2012,37
Honduras,M3,Latin America,0,Q1,2013,36
Honduras,M3,Latin America,0,Q2,2013,18
Honduras,M3,Latin America,0,Q3,2013,75
Honduras,M3,Latin America,0,Q4,2013,553
Honduras,M3,Latin America,0,Q1,2014,1117.56
Honduras,M3,Latin America,0,Q2,2014,514.59
Honduras,M3,Latin America,0,Q3,2014,110.568
Honduras,M3,Latin America,0,Q4,2014,136.515
Honduras,M3,Latin America,0,Q1,2015,45.93075
Honduras,M3,Latin America,0,Q2,2015,0
Honduras,M3,Latin America,0,Q3,2015,9.72
Honduras,M3,Latin America,0,Q4,2015,0
Honduras,M3,Latin America,0,Q1,2016,0
Honduras,M3,Latin America,0,Q2,2016,0
Honduras,M3,Latin America,0,Q3,2016,0
Honduras,M3,Latin America,0,Q4,2016,0
Honduras,M3,Latin America,0,Q1,2017,0
India,M3,Asia,south asia,Q1,2009,52
India,M3,Asia,south asia,Q2,2009,61
India,M3,Asia,south asia,Q3,2009,43
India,M3,Asia,south asia,Q4,2009,60
India,M3,Asia,south asia,Q1,2010,0
India,M3,Asia,south asia,Q2,2010,0
India,M3,Asia,south asia,Q3,2010,55
India,M3,Asia,south asia,Q4,2010,14
India,M3,Asia,south asia,Q1,2011,43
India,M3,Asia,south asia,Q2,2011,20
India,M3,Asia,south asia,Q3,2011,1
India,M3,Asia,south asia,Q4,2011,26
India,M3,Asia,south asia,Q1,2012,69
India,M3,Asia,south asia,Q2,2012,81
India,M3,Asia,south asia,Q3,2012,0
India,M3,Asia,south asia,Q4,2012,0
India,M3,Asia,south asia,Q1,2013,0
India,M3,Asia,south asia,Q2,2013,0
India,M3,Asia,south asia,Q3,2013,0
India,M3,Asia,south asia,Q4,2013,0
India,M3,Asia,south asia,Q1,2014,0
India,M3,Asia,south asia,Q2,2014,0
India,M3,Asia,south asia,Q3,2014,0
India,M3,Asia,south asia,Q4,2014,0
India,M3,Asia,south asia,Q1,2015,0
India,M3,Asia,south asia,Q2,2015,607.21725
India,M3,Asia,south asia,Q3,2015,77.1735
India,M3,Asia,south asia,Q4,2015,660.1605
India,M3,Asia,south asia,Q1,2016,240.903
India,M3,Asia,south asia,Q2,2016,96.84075
India,M3,Asia,south asia,Q3,2016,39.33
India,M3,Asia,south asia,Q4,2016,54.78975
India,M3,Asia,south asia,Q1,2017,106.4655
Indonesia,M3,Asia,southeast asia,Q1,2009,152
Indonesia,M3,Asia,southeast asia,Q2,2009,397
Indonesia,M3,Asia,southeast asia,Q3,2009,66
Indonesia,M3,Asia,southeast asia,Q4,2009,390
Indonesia,M3,Asia,southeast asia,Q1,2010,290
Indonesia,M3,Asia,southeast asia,Q2,2010,254
Indonesia,M3,Asia,southeast asia,Q3,2010,104
Indonesia,M3,Asia,southeast asia,Q4,2010,426
Indonesia,M3,Asia,southeast asia,Q1,2011,558
Indonesia,M3,Asia,southeast asia,Q2,2011,763
Indonesia,M3,Asia,southeast asia,Q3,2011,951
Indonesia,M3,Asia,southeast asia,Q4,2011,3064
Indonesia,M3,Asia,southeast asia,Q1,2012,1412
Indonesia,M3,Asia,southeast asia,Q2,2012,696
Indonesia,M3,Asia,southeast asia,Q3,2012,964
Indonesia,M3,Asia,southeast asia,Q4,2012,412
Indonesia,M3,Asia,southeast asia,Q1,2013,104
Indonesia,M3,Asia,southeast asia,Q2,2013,44
Indonesia,M3,Asia,southeast asia,Q3,2013,378
Indonesia,M3,Asia,southeast asia,Q4,2013,1429
Indonesia,M3,Asia,southeast asia,Q1,2014,2569.96725
Indonesia,M3,Asia,southeast asia,Q2,2014,3133.09275
Indonesia,M3,Asia,southeast asia,Q3,2014,1604.57325
Indonesia,M3,Asia,southeast asia,Q4,2014,718.5075
Indonesia,M3,Asia,southeast asia,Q1,2015,545.31525
Indonesia,M3,Asia,southeast asia,Q2,2015,631.905
Indonesia,M3,Asia,southeast asia,Q3,2015,600.20775
Indonesia,M3,Asia,southeast asia,Q4,2015,865.10775
Indonesia,M3,Asia,southeast asia,Q1,2016,1398.183
Indonesia,M3,Asia,southeast asia,Q2,2016,1801.40325
Indonesia,M3,Asia,southeast asia,Q3,2016,1950.315
Indonesia,M3,Asia,southeast asia,Q4,2016,2378.28675
Indonesia,M3,Asia,southeast asia,Q1,2017,1890.045
Japan,M3,Asia,other asia,Q1,2009,0
Japan,M3,Asia,other asia,Q2,2009,0
Japan,M3,Asia,other asia,Q3,2009,0
Japan,M3,Asia,other asia,Q4,2009,0
Japan,M3,Asia,other asia,Q1,2010,0
Japan,M3,Asia,other asia,Q2,2010,0
Japan,M3,Asia,other asia,Q3,2010,0
Japan,M3,Asia,other asia,Q4,2010,0
Japan,M3,Asia,other asia,Q1,2011,0
